1	0.606000
2	0.698000
3	0.689000
4	0.708000
5	0.736000
6	0.752000
7	0.776000
8	0.763000
9	0.818000
10	0.816000
11	0.860000
12	0.836000
13	0.884000
14	0.869000
15	0.905000
16	0.926000
17	1.025000
18	1.032000
19	1.086000
20	0.973000
21	1.272000
22	1.103000
23	1.246000
24	1.159000
25	1.378000
26	1.210000
27	1.630000
28	1.260000
29	1.424000
30	1.381000
31	1.552000
32	1.200000
33	1.503000
34	1.859000
35	1.561000
36	1.384000
37	3.749000
38	1.961000
39	1.636000
40	2.364000
41	3.314000
42	1.590000
43	2.091000
44	1.528000
45	1.851000
46	2.554000
47	2.858000
48	1.557000
49	2.518000
50	1.691000
51	2.614000
52	1.662000
53	4.556000
54	3.076000
55	2.621000
56	1.671000
57	2.793000
58	3.173000
59	3.322000
60	2.708000
61	4.832000
62	3.282000
63	2.246000
64	1.743000
65	3.000000
66	1.900000
67	4.500000
68	2.500000
69	3.500000
70	3.100000
71	5.400000
72	2.300000
73	6.000000
74	11.400000
75	2.300000
76	2.800000
77	2.600000
78	2.100000
79	4.600000
80	3.200000
81	2.500000
82	6.900000
83	6.200000
84	2.900000
85	3.400000
86	4.800000
87	4.000000
88	2.300000
89	6.200000
90	3.900000
91	2.700000
92	3.400000
93	4.300000
94	5.800000
95	3.600000
96	2.400000
97	6.600000
98	2.600000
99	2.900000
100	2.400000
101	8.400000
102	3.900000
103	8.700000
104	2.500000
105	3.100000
106	9.100000
107	7.300000
108	4.100000
109	9.200000
110	4.200000
111	9.300000
112	2.300000
113	6.500000
114	4.300000
115	4.800000
116	4.300000
117	3.100000
118	6.900000
119	4.400000
120	3.000000
121	4.200000
122	9.200000
123	9.400000
124	4.800000
125	3.200000
126	3.300000
127	5.900000
128	3.200000
129	6.200000
130	5.100000
131	9.500000
132	3.800000
133	4.800000
134	8.500000
135	3.600000
136	4.700000
137	10.000000
138	5.100000
139	9.100000
140	3.000000
141	7.400000
142	10.800000
143	4.500000
144	4.900000
145	5.700000
146	10.300000
147	4.500000
148	10.500000
149	8.500000
150	3.400000
151	10.900000
152	5.200000
153	5.100000
154	4.600000
155	6.300000
156	4.200000
157	7.200000
158	9.800000
159	12.400000
160	4.500000
161	6.000000
162	4.700000
163	12.200000
164	11.200000
165	4.700000
166	12.200000
167	10.800000
168	4.500000
169	4.900000
170	5.900000
171	5.700000
172	7.200000
173	10.800000
174	6.400000
175	4.500000
176	4.700000
177	8.900000
178	12.500000
179	11.100000
180	6.000000
181	13.000000
182	5.100000
183	12.900000
184	6.600000
185	14.700000
186	7.200000
187	6.800000
188	9.400000
189	5.500000
190	6.300000
191	11.000000
192	6.300000
193	13.600000
194	13.200000
195	5.000000
196	4.800000
197	8.400000
198	5.100000
199	8.500000
200	4.100000
